taxon_id,scientific_name,common_name,iconic_taxon_name,species_guess,latitude,longitude,positional_accuracy,place_guess,observed_on,time_observed_at,time_zone,quality_grade,num_identification_agreements,num_identification_disagreements,captive_cultivated,coordinates_obscured,image_url,sound_url,description,tag_list
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0034201223,-117.2757644536,24.0,"San Elijo Lagoon, Solana Beach, CA, US",2021-02-27,2021-02-27 01:07:17 UTC,UTC,research,4,0,False,False,https://static.inaturalist.org/photos/119747262/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.8379378021,-116.9307844316,50209.0,"Winter Gardens, CA, USA",2021-04-13,2021-04-13 14:39:00 UTC,Pacific Time (US & Canada),casual,0,0,False,False,,,"-Small, with long legs
-White throat and brown spotted chest 
-seen during the day
",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6768,-116.8519361111,,"San Diego County, CA, USA",2021-05-01,2021-05-01 16:46:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/124945267/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.571010922,-116.9625676983,5.0,"Brown Field; San Diego, California ",2021-05-02,2021-05-02 21:42:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/126939823/medium.jpeg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.0899566,-116.9780676,1600.0,"Hwy 78 & San Pasqual School, San Diego, CA 92027, USA",2021-06-09,2021-06-09 23:47:39 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://static.inaturalist.org/photos/135167297/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.4514688497,-116.9247217373,31.0,United States,2021-06-03,2021-06-03 16:12:00 UTC,Pacific Time (US & Canada),research,6,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/135200506/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,,32.5782744354,-116.9449705259,7.0,"San Diego National Wildlife Refuge, San Diego, CA, US",2021-06-15,2021-06-15 18:10:39 UTC,Pacific Time (US & Canada),casual,0,0,False,False,,,One bird on chain link fence,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0942459106,-116.9946212769,1200.0,Escondido,2021-07-05,2021-07-05 21:06:19 UTC,Pacific Time (US & Canada),casual,2,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/141275357/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Tecolote llanero,32.5531188083,-116.9087228179,61.0,"San Diego, CA 92179, USA",2021-08-03,2021-08-03 19:04:28 UTC,Tijuana,research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/148354693/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033765408,-117.2757539598,2.0,"Solana Beach, CA, USA",2021-02-04,2021-02-04 18:10:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/149027860/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033941262,-117.2757610201,4.0,"Solana Beach, CA, USA",2021-02-05,2021-02-05 18:29:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/149027896/medium.jpeg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.0034611351,-117.2758078321,77.0,"San Elijo Lagoon, Solana Beach, CA, US",2021-08-29,2021-08-29 22:21:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/154059106/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6723866667,-117.244295,4.0,"Cabrillo National Monument, San Diego, CA, US",2021-09-28,2021-09-28 15:26:15 UTC,Pacific Time (US & Canada),research,6,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/160866114/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7151663927,-117.1610838175,50209.0,San Diego,2021-10-19,2021-10-19 22:58:33 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/164543829/medium.jpeg,,Released safely out of the building,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5628315153,-116.9061344812,3.0,"San Diego, CA, US",2021-10-24,2021-10-24 17:51:36 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://static.inaturalist.org/photos/165636088/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0533599,-116.9311383,195.0,"Rangeland Rd, California 92065, USA",2021-10-31,2021-10-31 16:30:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/166667889/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5848284829,-116.9184867293,1262.0,"San Diego, CA 92154, USA",2021-08-23,2021-08-23 18:00:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/166880199/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7325833333,-117.1401888333,5.0,"Morley Field Sports Complex, San Diego, CA, US",2021-11-06,2021-11-06 15:17:13 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/167581085/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7324033333,-117.1403195,5.0,"Morley Field Sports Complex, San Diego, CA, US",2021-11-06,2021-11-06 15:12:58 UTC,Pacific Time (US & Canada),research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/167824391/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,,32.7318711559,-117.1473384024,65.0,"Balboa Park, San Diego, CA, US",2021-11-15,2021-11-15 19:40:40 UTC,Eastern Time (US & Canada),casual,0,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/169021101/medium.jpg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Burrowing Owl,32.773816,-117.221546,100.0,"San Diego, California, United States",2007-01-27,2007-01-27 17:49:17 UTC,Central Time (US & Canada),needs_id,0,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/172396371/medium.jpg,,"Western Burrowing Owl (Athene cunicularia hypugaea), southwestern San Diego County, California","Athene, cunicularia, Burrowing Owl, Owl, Strigiformes, Strigidae, San Diego, South Coast, California, bird, Aves, hypugaea, Western Burrowing Owl"
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5937584038,-117.0468839687,43.0,United States,2021-12-30,2021-12-30 20:19:00 UTC,Pacific Time (US & Canada),research,3,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/174187560/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.8250898343,-116.7664134501,84.0,"Wright’s Field, Alpine, CA, US",2022-01-06,2022-01-06 15:18:04 UTC,UTC,research,4,0,False,False,https://static.inaturalist.org/photos/175318622/medium.jpg,,Burrowing owl sighting was first on 1/5/22 on the adjacent county property by somebody else. I followed up 1/6/22 and observed it at the same burrow that a Burrowing Owl (possibly the same individual) was seen last feb/march. On 1/7/22 another biologist was observing the owl when a Cooper’s Hawk struck it. The owl made it to its burrow but has not been seen since. ,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Burrowing Owl,33.144875121,-116.8809408659,2.0,"San Diego County, US-CA, US",2022-01-12,2022-01-12 19:43:00 UTC,Pacific Time (US & Canada),needs_id,0,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/175759565/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0533599,-116.9311383,195.0,"Rangeland Rd, California 92065, USA",2022-01-19,2022-01-19 20:21:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/176550563/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.2585655804,-116.3716081157,32213.0,"Borrego Springs, CA 92004, USA",2021-01-03,2021-01-03 18:57:36 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/176811648/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0060923011,-117.2759562583,122.0,"Encinitas, CA, USA",2021-02-16,2021-02-16 10:20:00 UTC,UTC,research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/176810653/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0533599,-116.9311383,195.0,"Rangeland Rd, California 92065, USA",2022-01-23,2022-01-23 17:50:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/176968051/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0443183333,-116.9360816667,,"San Diego County, CA, USA",2022-01-30,2022-01-30 17:36:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/177758013/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0295636134,-116.9368460967,362.0,"San Diego County, CA, USA",2022-01-30,2022-01-30 18:27:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/177758705/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0302361111,-116.9361555556,,"San Diego County, CA, USA",2022-01-30,2022-01-30 18:35:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/177760709/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0300972222,-116.9360305556,,"San Diego County, CA, USA",2022-01-30,2022-01-30 19:25:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/177761388/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0162315,-116.9122403,195.0,"Highland Valley Rd, Ramona, CA, USA",2022-02-05,2022-02-05 22:10:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/178698854/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.55261504,-116.9231864399,24.0,"San Diego, CA, US",2022-02-20,2022-02-20 19:52:06 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/180124671/medium.jpg,,Pair in active burrow ,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.001858556,-116.9005485885,3224.0,"San Diego County, US-CA, US",2022-03-15,2022-03-16 01:24:00 UTC,Pacific Time (US & Canada),research,3,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/183313387/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7602693778,-117.2246755763,4.0,"Mission Bay, San Diego, CA, USA",2017-11-05,2017-11-05 22:49:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/184747471/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7602693778,-117.2246755763,4.0,"Mission Bay, San Diego, CA, USA",2017-11-06,2017-11-06 20:19:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/184747497/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7602693778,-117.2246755763,4.0,"Mission Bay, San Diego, CA, USA",2017-10-24,2017-10-25 00:32:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/184747509/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7602693778,-117.2246755763,4.0,"Mission Bay, San Diego, CA, USA",2017-10-26,2017-10-26 16:08:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/184747548/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7602693778,-117.2246755763,4.0,"Mission Bay, San Diego, CA, USA",2017-10-29,2017-10-29 23:07:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/184747560/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5532033248,-116.9711855974,8.0,"Otay Mesa, San Diego, CA, USA",2022-03-27,2022-03-27 16:04:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/184981813/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0033607483,-117.2757415771,,Solana Beach,2021-01-06,2021-01-06 18:53:42 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/187381015/medium.jpeg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,32.7334283333,-117.1487416667,4.0,"San Diego Zoo, San Diego, CA, US",2022-04-10,2022-04-10 17:55:34 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/187654968/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0133595617,-117.2742435336,206.0,San Elijo Lagoon Nature Center,2021-02-01,,UTC,research,4,0,False,False,https://static.inaturalist.org/photos/189117002/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6791394517,-116.8507357183,31.0,"San Diego County, CA, USA",2022-05-07,2022-05-07 15:50:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/196806616/medium.jpg,,,"Bird, Black_Pheobe, Burrowing_Owl"
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0030838084,-117.2758910291,664.0,"San Elijo Lagoon Ecological Reserve, Solana Beach, CA, US",2021-01-26,2021-01-26 14:22:11 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/201925372/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0101386407,-117.2778287521,671.0,"San Elijo Lagoon, Encinitas, CA, US",2021-01-18,2021-01-18 09:16:06 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/202328631/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5626936454,-116.9054854706,2234.0,"San Diego County, CA, USA",2022-05-30,2022-05-30 19:07:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/203338268/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5888024796,-117.0962519674,154.0,"Egger Highlands, San Diego, CA, USA",2022-06-09,2022-06-09 17:04:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/204816820/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Athene cunicularia,33.1010083333,-116.52202,12447.0,"Julian, CA, US",2022-07-20,2022-07-20 15:18:11 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/215761312/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.639855,-117.1102528333,5.0,"Sweetwater Marsh National Wildlife Refuge, Chula Vista, CA, US",2022-07-22,2022-07-22 19:05:25 UTC,Pacific Time (US & Canada),casual,3,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/216854684/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6201583333,-116.985375,35.0,"Calle Avila, Chula Vista, CA, US",2022-08-29,2022-08-30 01:39:00 UTC,Pacific Time (US & Canada),research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/228066495/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6398856,-117.1022858,193.0,"1000 Gunpowder Point Dr, Chula Vista, CA 91910, USA",2022-09-04,2022-09-04 16:31:00 UTC,Pacific Time (US & Canada),casual,2,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/235877243/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7116916667,-117.17508,4.0,"W G St, San Diego, CA, US",2022-10-09,2022-10-10 03:50:19 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/236204002/medium.jpg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,32.6647213427,-117.1586037035,28.0,"Silver Strand Bike Path, Coronado, CA, US",2022-10-10,2022-10-10 14:20:02 UTC,Pacific Time (US & Canada),research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/236278586/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.589725,-117.1039027778,,"Egger Highlands, San Diego, CA, USA",2022-10-23,2022-10-23 20:03:49 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/239194496/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0303418126,-116.9360958867,148.0,"Highland Valley Rd, Ramona, CA, US",2022-07-07,2022-07-07 15:15:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/240126047/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5763360856,-117.1122411863,773.0,United States,2022-11-05,2022-11-05 16:40:00 UTC,Pacific Time (US & Canada),research,4,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/241904577/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0363088054,-116.9375744872,1412.0,"San Diego County, CA, USA",2022-11-10,2022-11-10 22:54:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/242836319/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.9542,-116.2450716667,4.0,"Anza-Borrego Desert State Park, Julian, CA, US",2022-11-13,2022-11-13 15:33:07 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://static.inaturalist.org/photos/243202749/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.605047549,-117.1059664254,1.0,"National City, CA, USA",2022-11-20,2022-11-20 19:05:00 UTC,Pacific Time (US & Canada),research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/244395811/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.6916381748,-117.2085821364,161.0,"Naval Air Station North Island, Coronado, CA, US",2022-11-27,2022-11-27 17:46:56 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/245531976/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5739098,-117.1253912,,"Tijuana Slough National Wildlife Refuge, San Diego, California, United States",2017-04-20,2017-04-20 13:50:00 UTC,Pacific Time (US & Canada),research,6,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/246222538/medium.jpg,,,"2017 Spring Repositioning Cruise, BIRDING TRIPS, Burrowing Owl (Athene cunicularia), ~Submitted to iNaturalist"
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.9843341659,-117.1759540289,8.0,"San Diego County, US-CA, US",2022-11-30,2022-11-30 20:32:00 UTC,Pacific Time (US & Canada),research,6,0,False,True,https://inaturalist-open-data.s3.amazonaws.com/photos/247154188/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.050358845,-116.7321222332,52534.0,"Ramona, CA, US",2022-10-13,2022-10-13 15:35:41 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://static.inaturalist.org/photos/249136819/medium.jpg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,32.6046303741,-117.1081577275,1385.0,Salt Works,2022-12-29,2022-12-29 17:44:00 UTC,Pacific Time (US & Canada),research,2,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/249721798/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0396563789,-116.9517172489,777.0,Ramona Grasslands Preserve,2022-12-28,2022-12-28 18:54:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/251632704/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.704531,-117.1576589722,,"Barrio Logan, San Diego, CA, USA",2021-12-20,2021-12-20 19:43:14 UTC,Pacific Time (US & Canada),research,6,0,False,False,https://static.inaturalist.org/photos/252801855/medium.jpeg,,In the parking garage! In the middle of the day! There is a dusty corner of community park area just next door.,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.038254805,-116.9361519368,139.0,"San Diego County, CA, USA",2023-01-22,2023-01-22 19:23:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/253178690/medium.jpeg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.0315019797,-116.9413133663,34.0,"San Diego County, CA, USA",2023-01-22,2023-01-22 16:38:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/253188543/medium.jpeg,,"Sitting among some artificial burrows some distance from the road, just a bit farther than my lens could really manage.  The owl's head is in different positions in different pictures confirming that the blurry thing isn't just a rock.",
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0404027778,-116.9361888889,,"San Diego County, CA, USA",2023-01-22,2023-01-22 20:27:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/253254221/medium.jpeg,,"Poor distant photo, but well seen through scope.",
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,32.7365781446,-117.1508293205,812.0,"San Diego Zoo, San Diego, CA, US",2023-01-22,2023-01-22 20:17:59 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/253345453/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0324702636,-116.9448081662,61.0,"San Diego County, CA, USA",2023-01-24,2023-01-24 20:53:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/253442444/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0970779368,-116.9952642809,341.0,"San Diego Zoo Safari Park, San Diego, CA, US",2023-01-09,2023-01-09 18:37:18 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/254222572/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.19043276,-116.34191563,6.0,"Borrego Springs, CA 92004, USA",2023-02-12,2023-02-12 16:41:25 UTC,Pacific Time (US & Canada),casual,0,0,False,False,,,"Western burrowing adult sheltering in rocks, no burrow or sign present. ",
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,32.5936772919,-117.1050737137,1735.0,"Salt Evaporators, San Diego, CA, US",2023-02-18,2023-02-18 17:00:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/256947312/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0533599,-116.9311383,195.0,"Rangeland Rd, California 92065, USA",2023-02-19,2023-02-19 17:53:00 UTC,Pacific Time (US & Canada),research,8,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/257000904/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.03298,-116.94118,,"17999 Rangeland Rd, Ramona, CA 92065, USA",2023-02-20,2023-02-20 22:41:00 UTC,Pacific Time (US & Canada),research,8,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/257376820/medium.jpeg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.2236457195,-117.171870916,23.0,"San Diego County, US-CA, US",2023-04-05,2023-04-06 06:44:09 UTC,Pacific Time (US & Canada),research,2,0,False,True,https://static.inaturalist.org/photos/265426381/medium.jpg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5714251876,-116.9624725642,5.0,"Brown Airfield; Otay Mesa, San Diego, California",2023-04-03,2023-04-03 19:29:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/266557364/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,33.0317483333,-116.9361316667,,"San Diego County, CA, USA",2023-04-08,2023-04-08 15:51:00 UTC,Pacific Time (US & Canada),research,4,0,False,False,https://static.inaturalist.org/photos/266937142/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5767335025,-116.9620832394,5.0,"Brown Airfield; Otay Mesa, San Diego, California",2023-04-11,2023-04-11 13:53:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/269289224/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.7017263059,-117.152864188,149.0,"Barrio Logan, San Diego, CA, USA",2022-09-30,2022-10-01 00:33:00 UTC,Pacific Time (US & Canada),research,3,0,False,False,https://static.inaturalist.org/photos/275719857/medium.jpeg,,,
19975,Athene cunicularia,Burrowing Owl,Aves,Burrowing Owl,32.5727961241,-116.9624579603,5.0,"Brown Airfield; Otay Mesa, California",2023-04-30,2023-04-30 13:30:00 UTC,Pacific Time (US & Canada),research,5,0,False,False,https://inaturalist-open-data.s3.amazonaws.com/photos/276253468/medium.jpeg,,,
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,32.5491156454,-116.9796760905,23.0,"Britannia Blvd, San Diego, CA, US",2023-05-10,2023-05-10 21:23:09 UTC,Pacific Time (US & Canada),research,6,0,False,False,https://static.inaturalist.org/photos/278211582/medium.jpg,,"Four birds observed. At least one individual banded: Left leg white band, right leg green band. No numbers visible. ",
206894,Athene cunicularia hypugaea,Western Burrowing Owl,Aves,Western Burrowing Owl,33.0974457447,-116.9957229495,358.0,San Diego Zoo Safari Park,2023-06-03,2023-06-03 19:55:27 UTC,Pacific Time (US & Canada),casual,1,0,True,False,https://inaturalist-open-data.s3.amazonaws.com/photos/286334978/medium.jpeg,,,
